split,threshold,precision,recall
val_cc,0.000127,0.567454,0.999382
val_cc,0.000127,0.567387,0.999382
val_cc,0.000127,0.567321,0.999382
val_cc,0.000127,0.567255,0.999382
val_cc,0.000127,0.567189,0.999382
val_cc,0.000127,0.567122,0.999382
val_cc,0.000127,0.567056,0.999382
val_cc,0.000127,0.566990,0.999382
val_cc,0.000127,0.566924,0.999382
val_cc,0.000127,0.566857,0.999382
val_cc,0.000126,0.566791,0.999382
val_cc,0.000126,0.566725,0.999382
val_cc,0.000126,0.566659,0.999382
val_cc,0.000126,0.566593,0.999382
val_cc,0.000126,0.566527,0.999382
val_cc,0.000126,0.566460,0.999382
val_cc,0.000126,0.566394,0.999382
val_cc,0.000126,0.566328,0.999382
val_cc,0.000126,0.566262,0.999382
val_cc,0.000126,0.566196,0.999382
val_cc,0.000126,0.566130,0.999382
val_cc,0.000126,0.566064,0.999382
val_cc,0.000125,0.565998,0.999382
val_cc,0.000125,0.565932,0.999382
val_cc,0.000125,0.565866,0.999382
val_cc,0.000125,0.565800,0.999382
val_cc,0.000125,0.565734,0.999382
val_cc,0.000125,0.565668,0.999382
val_cc,0.000125,0.565602,0.999382
val_cc,0.000125,0.565537,0.999382
val_cc,0.000125,0.565471,0.999382
val_cc,0.000125,0.565405,0.999382
val_cc,0.000125,0.565339,0.999382
val_cc,0.000125,0.565273,0.999382
val_cc,0.000125,0.565207,0.999382
val_cc,0.000125,0.565141,0.999382
val_cc,0.000125,0.565076,0.999382
val_cc,0.000125,0.565010,0.999382
val_cc,0.000124,0.564944,0.999382
val_cc,0.000124,0.564878,0.999382
val_cc,0.000124,0.564813,0.999382
val_cc,0.000124,0.564747,0.999382
val_cc,0.000124,0.564681,0.999382
val_cc,0.000124,0.564616,0.999382
val_cc,0.000124,0.564550,0.999382
val_cc,0.000124,0.564484,0.999382
val_cc,0.000124,0.564419,0.999382
val_cc,0.000124,0.564353,0.999382
val_cc,0.000124,0.564287,0.999382
val_cc,0.000124,0.564222,0.999382
val_cc,0.000124,0.564156,0.999382
val_cc,0.000124,0.564091,0.999382
val_cc,0.000124,0.564025,0.999382
val_cc,0.000124,0.563960,0.999382
val_cc,0.000124,0.563894,0.999382
val_cc,0.000124,0.563829,0.999382
val_cc,0.000124,0.563763,0.999382
val_cc,0.000124,0.563698,0.999382
val_cc,0.000124,0.563632,0.999382
val_cc,0.000124,0.563567,0.999382
val_cc,0.000124,0.563436,0.999382
val_cc,0.000124,0.563370,0.999382
val_cc,0.000123,0.563305,0.999382
val_cc,0.000123,0.563240,0.999382
val_cc,0.000123,0.563174,0.999382
val_cc,0.000123,0.563109,0.999382
val_cc,0.000123,0.563044,0.999382
val_cc,0.000123,0.562978,0.999382
val_cc,0.000123,0.562913,0.999382
val_cc,0.000123,0.562848,0.999382
val_cc,0.000123,0.562783,0.999382
val_cc,0.000123,0.562717,0.999382
val_cc,0.000123,0.562652,0.999382
val_cc,0.000123,0.562587,0.999382
val_cc,0.000123,0.562522,0.999382
val_cc,0.000123,0.562457,0.999382
val_cc,0.000123,0.562391,0.999382
val_cc,0.000123,0.562326,0.999382
val_cc,0.000123,0.562261,0.999382
val_cc,0.000123,0.562196,0.999382
val_cc,0.000123,0.562131,0.999382
val_cc,0.000123,0.562066,0.999382
val_cc,0.000122,0.562001,0.999382
val_cc,0.000122,0.561936,0.999382
val_cc,0.000122,0.561871,0.999382
val_cc,0.000122,0.561806,0.999382
val_cc,0.000122,0.561741,0.999382
val_cc,0.000122,0.561676,0.999382
val_cc,0.000122,0.561611,0.999382
val_cc,0.000122,0.561546,0.999382
val_cc,0.000122,0.561481,0.999382
val_cc,0.000121,0.561416,0.999382
val_cc,0.000121,0.561351,0.999382
val_cc,0.000121,0.561286,0.999382
val_cc,0.000121,0.561221,0.999382
val_cc,0.000121,0.561156,0.999382
val_cc,0.000121,0.561091,0.999382
val_cc,0.000121,0.561026,0.999382
val_cc,0.000121,0.560962,0.999382
val_cc,0.000121,0.560897,0.999382
val_cc,0.000121,0.560832,0.999382
val_cc,0.000121,0.560767,0.999382
val_cc,0.000121,0.560702,0.999382
val_cc,0.000121,0.560638,0.999382
val_cc,0.000121,0.560573,0.999382
val_cc,0.000120,0.560508,0.999382
val_cc,0.000120,0.560443,0.999382
val_cc,0.000120,0.560379,0.999382
val_cc,0.000120,0.560314,0.999382
val_cc,0.000120,0.560249,0.999382
val_cc,0.000120,0.560185,0.999382
val_cc,0.000120,0.560120,0.999382
val_cc,0.000120,0.560055,0.999382
val_cc,0.000120,0.559991,0.999382
val_cc,0.000120,0.559926,0.999382
val_cc,0.000120,0.559862,0.999382
val_cc,0.000120,0.559797,0.999382
val_cc,0.000120,0.559732,0.999382
val_cc,0.000119,0.559668,0.999382
val_cc,0.000119,0.559603,0.999382
val_cc,0.000119,0.559539,0.999382
val_cc,0.000119,0.559474,0.999382
val_cc,0.000119,0.559410,0.999382
val_cc,0.000119,0.559345,0.999382
val_cc,0.000119,0.559281,0.999382
val_cc,0.000119,0.559217,0.999382
val_cc,0.000119,0.559152,0.999382
val_cc,0.000119,0.559088,0.999382
val_cc,0.000119,0.559023,0.999382
val_cc,0.000119,0.558959,0.999382
val_cc,0.000119,0.558895,0.999382
val_cc,0.000119,0.558830,0.999382
val_cc,0.000119,0.558766,0.999382
val_cc,0.000119,0.558702,0.999382
val_cc,0.000119,0.558637,0.999382
val_cc,0.000119,0.558573,0.999382
val_cc,0.000119,0.558509,0.999382
val_cc,0.000119,0.558445,0.999382
val_cc,0.000118,0.558380,0.999382
val_cc,0.000118,0.558316,0.999382
val_cc,0.000118,0.558252,0.999382
val_cc,0.000118,0.558188,0.999382
val_cc,0.000118,0.558123,0.999382
val_cc,0.000118,0.558059,0.999382
val_cc,0.000118,0.557995,0.999382
val_cc,0.000117,0.557931,0.999382
val_cc,0.000117,0.557867,0.999382
val_cc,0.000117,0.557803,0.999382
val_cc,0.000117,0.557739,0.999382
val_cc,0.000117,0.557675,0.999382
val_cc,0.000117,0.557611,0.999382
val_cc,0.000117,0.557547,0.999382
val_cc,0.000117,0.557482,0.999382
val_cc,0.000117,0.557418,0.999382
val_cc,0.000117,0.557354,0.999382
val_cc,0.000117,0.557290,0.999382
val_cc,0.000117,0.557226,0.999382
val_cc,0.000117,0.557163,0.999382
val_cc,0.000117,0.557099,0.999382
val_cc,0.000117,0.557035,0.999382
val_cc,0.000117,0.556971,0.999382
val_cc,0.000117,0.556907,0.999382
val_cc,0.000117,0.556843,0.999382
val_cc,0.000117,0.556779,0.999382
val_cc,0.000116,0.556715,0.999382
val_cc,0.000116,0.556651,0.999382
val_cc,0.000116,0.556588,0.999382
val_cc,0.000116,0.556524,0.999382
val_cc,0.000116,0.556460,0.999382
val_cc,0.000116,0.556396,0.999382
val_cc,0.000116,0.556332,0.999382
val_cc,0.000116,0.556269,0.999382
val_cc,0.000116,0.556205,0.999382
val_cc,0.000116,0.556141,0.999382
val_cc,0.000116,0.556077,0.999382
val_cc,0.000116,0.556014,0.999382
val_cc,0.000116,0.555950,0.999382
val_cc,0.000116,0.555886,0.999382
val_cc,0.000116,0.555823,0.999382
val_cc,0.000116,0.555759,0.999382
val_cc,0.000116,0.555695,0.999382
val_cc,0.000116,0.555632,0.999382
val_cc,0.000116,0.555568,0.999382
val_cc,0.000116,0.555505,0.999382
val_cc,0.000116,0.555441,0.999382
val_cc,0.000116,0.555378,0.999382
val_cc,0.000115,0.555314,0.999382
val_cc,0.000115,0.555251,0.999382
val_cc,0.000115,0.555187,0.999382
val_cc,0.000115,0.555124,0.999382
val_cc,0.000115,0.555060,0.999382
val_cc,0.000115,0.554997,0.999382
val_cc,0.000115,0.554933,0.999382
val_cc,0.000115,0.554870,0.999382
val_cc,0.000115,0.554806,0.999382
val_cc,0.000115,0.554743,0.999382
val_cc,0.000115,0.554679,0.999382
val_cc,0.000115,0.554616,0.999382
val_cc,0.000115,0.554553,0.999382
val_cc,0.000115,0.554489,0.999382
val_cc,0.000115,0.554426,0.999382
val_cc,0.000115,0.554363,0.999382
val_cc,0.000115,0.554299,0.999382
val_cc,0.000115,0.554236,0.999382
val_cc,0.000115,0.554173,0.999382
val_cc,0.000114,0.554110,0.999382
val_cc,0.000114,0.553983,0.999382
val_cc,0.000114,0.553920,0.999382
val_cc,0.000114,0.553857,0.999382
val_cc,0.000114,0.553793,0.999382
val_cc,0.000114,0.553730,0.999382
val_cc,0.000114,0.553667,0.999382
val_cc,0.000114,0.553604,0.999382
val_cc,0.000114,0.553541,0.999382
val_cc,0.000114,0.553478,0.999382
val_cc,0.000114,0.553415,0.999382
val_cc,0.000114,0.553352,0.999382
val_cc,0.000114,0.553288,0.999382
val_cc,0.000114,0.553225,0.999382
val_cc,0.000114,0.553162,0.999382
val_cc,0.000113,0.553099,0.999382
val_cc,0.000113,0.553036,0.999382
val_cc,0.000113,0.552973,0.999382
val_cc,0.000113,0.552910,0.999382
val_cc,0.000113,0.552847,0.999382
val_cc,0.000113,0.552784,0.999382
val_cc,0.000113,0.552721,0.999382
val_cc,0.000113,0.552659,0.999382
val_cc,0.000113,0.552596,0.999382
val_cc,0.000113,0.552533,0.999382
val_cc,0.000113,0.552470,0.999382
val_cc,0.000113,0.552407,0.999382
val_cc,0.000113,0.552344,0.999382
val_cc,0.000113,0.552281,0.999382
val_cc,0.000113,0.552218,0.999382
val_cc,0.000113,0.552156,0.999382
val_cc,0.000113,0.552093,0.999382
val_cc,0.000113,0.552030,0.999382
val_cc,0.000113,0.551967,0.999382
val_cc,0.000112,0.551904,0.999382
val_cc,0.000112,0.551842,0.999382
val_cc,0.000112,0.551779,0.999382
val_cc,0.000112,0.551716,0.999382
val_cc,0.000112,0.551654,0.999382
val_cc,0.000112,0.551591,0.999382
val_cc,0.000112,0.551528,0.999382
val_cc,0.000112,0.551466,0.999382
val_cc,0.000112,0.551403,0.999382
val_cc,0.000112,0.551340,0.999382
val_cc,0.000112,0.551278,0.999382
val_cc,0.000112,0.551215,0.999382
val_cc,0.000112,0.551152,0.999382
val_cc,0.000112,0.551090,0.999382
val_cc,0.000112,0.551027,0.999382
val_cc,0.000112,0.551078,0.999588
val_cc,0.000112,0.551016,0.999588
val_cc,0.000112,0.550953,0.999588
val_cc,0.000112,0.550891,0.999588
val_cc,0.000112,0.550828,0.999588
val_cc,0.000112,0.550766,0.999588
val_cc,0.000112,0.550703,0.999588
val_cc,0.000111,0.550641,0.999588
val_cc,0.000111,0.550578,0.999588
val_cc,0.000111,0.550516,0.999588
val_cc,0.000111,0.550454,0.999588
val_cc,0.000111,0.550391,0.999588
val_cc,0.000111,0.550329,0.999588
val_cc,0.000111,0.550266,0.999588
val_cc,0.000111,0.550204,0.999588
val_cc,0.000111,0.550142,0.999588
val_cc,0.000111,0.550079,0.999588
val_cc,0.000110,0.550017,0.999588
val_cc,0.000110,0.549955,0.999588
val_cc,0.000110,0.549892,0.999588
val_cc,0.000110,0.549830,0.999588
val_cc,0.000110,0.549768,0.999588
val_cc,0.000110,0.549706,0.999588
val_cc,0.000110,0.549643,0.999588
val_cc,0.000110,0.549581,0.999588
val_cc,0.000110,0.549519,0.999588
val_cc,0.000110,0.549457,0.999588
val_cc,0.000110,0.549395,0.999588
val_cc,0.000110,0.549332,0.999588
val_cc,0.000110,0.549270,0.999588
val_cc,0.000110,0.549208,0.999588
val_cc,0.000110,0.549146,0.999588
val_cc,0.000110,0.549084,0.999588
val_cc,0.000110,0.549022,0.999588
val_cc,0.000110,0.548960,0.999588
val_cc,0.000109,0.548898,0.999588
val_cc,0.000109,0.548836,0.999588
val_cc,0.000109,0.548774,0.999588
val_cc,0.000109,0.548712,0.999588
val_cc,0.000109,0.548650,0.999588
val_cc,0.000109,0.548588,0.999588
val_cc,0.000109,0.548526,0.999588
val_cc,0.000109,0.548464,0.999588
val_cc,0.000109,0.548402,0.999588
val_cc,0.000109,0.548340,0.999588
val_cc,0.000109,0.548278,0.999588
val_cc,0.000109,0.548216,0.999588
val_cc,0.000109,0.548154,0.999588
val_cc,0.000108,0.548092,0.999588
val_cc,0.000108,0.548030,0.999588
val_cc,0.000108,0.547968,0.999588
val_cc,0.000108,0.547907,0.999588
val_cc,0.000108,0.547845,0.999588
val_cc,0.000108,0.547783,0.999588
val_cc,0.000108,0.547721,0.999588
val_cc,0.000108,0.547659,0.999588
val_cc,0.000108,0.547598,0.999588
val_cc,0.000108,0.547536,0.999588
val_cc,0.000108,0.547474,0.999588
val_cc,0.000108,0.547412,0.999588
val_cc,0.000108,0.547351,0.999588
val_cc,0.000108,0.547289,0.999588
val_cc,0.000108,0.547227,0.999588
val_cc,0.000108,0.547166,0.999588
val_cc,0.000108,0.547104,0.999588
val_cc,0.000107,0.547042,0.999588
val_cc,0.000107,0.546981,0.999588
val_cc,0.000107,0.546919,0.999588
val_cc,0.000107,0.546857,0.999588
val_cc,0.000107,0.546796,0.999588
val_cc,0.000107,0.546734,0.999588
val_cc,0.000107,0.546673,0.999588
val_cc,0.000107,0.546611,0.999588
val_cc,0.000107,0.546550,0.999588
val_cc,0.000107,0.546488,0.999588
val_cc,0.000107,0.546427,0.999588
val_cc,0.000107,0.546365,0.999588
val_cc,0.000107,0.546304,0.999588
val_cc,0.000107,0.546242,0.999588
val_cc,0.000106,0.546181,0.999588
val_cc,0.000106,0.546119,0.999588
val_cc,0.000106,0.546058,0.999588
val_cc,0.000106,0.545996,0.999588
val_cc,0.000106,0.545935,0.999588
val_cc,0.000106,0.545874,0.999588
val_cc,0.000106,0.545812,0.999588
val_cc,0.000106,0.545751,0.999588
val_cc,0.000106,0.545690,0.999588
val_cc,0.000106,0.545628,0.999588
val_cc,0.000106,0.545567,0.999588
val_cc,0.000106,0.545506,0.999588
val_cc,0.000106,0.545444,0.999588
val_cc,0.000106,0.545383,0.999588
val_cc,0.000106,0.545322,0.999588
val_cc,0.000106,0.545261,0.999588
val_cc,0.000106,0.545199,0.999588
val_cc,0.000106,0.545138,0.999588
val_cc,0.000105,0.545077,0.999588
val_cc,0.000105,0.545016,0.999588
val_cc,0.000105,0.544955,0.999588
val_cc,0.000105,0.544893,0.999588
val_cc,0.000105,0.544832,0.999588
val_cc,0.000105,0.544771,0.999588
val_cc,0.000105,0.544710,0.999588
val_cc,0.000105,0.544649,0.999588
val_cc,0.000105,0.544588,0.999588
val_cc,0.000105,0.544527,0.999588
val_cc,0.000105,0.544466,0.999588
val_cc,0.000105,0.544405,0.999588
val_cc,0.000105,0.544344,0.999588
val_cc,0.000105,0.544283,0.999588
val_cc,0.000105,0.544221,0.999588
val_cc,0.000105,0.544161,0.999588
val_cc,0.000105,0.544100,0.999588
val_cc,0.000105,0.544039,0.999588
val_cc,0.000105,0.543978,0.999588
val_cc,0.000105,0.543917,0.999588
val_cc,0.000104,0.543856,0.999588
val_cc,0.000104,0.543795,0.999588
val_cc,0.000104,0.543734,0.999588
val_cc,0.000104,0.543673,0.999588
val_cc,0.000104,0.543612,0.999588
val_cc,0.000104,0.543551,0.999588
val_cc,0.000104,0.543490,0.999588
val_cc,0.000104,0.543430,0.999588
val_cc,0.000104,0.543369,0.999588
val_cc,0.000104,0.543308,0.999588
val_cc,0.000104,0.543247,0.999588
val_cc,0.000104,0.543186,0.999588
val_cc,0.000104,0.543126,0.999588
val_cc,0.000104,0.543065,0.999588
val_cc,0.000104,0.543004,0.999588
val_cc,0.000104,0.542943,0.999588
val_cc,0.000104,0.542883,0.999588
val_cc,0.000104,0.542822,0.999588
val_cc,0.000104,0.542761,0.999588
val_cc,0.000104,0.542701,0.999588
val_cc,0.000104,0.542640,0.999588
val_cc,0.000104,0.542579,0.999588
val_cc,0.000104,0.542519,0.999588
val_cc,0.000104,0.542458,0.999588
val_cc,0.000104,0.542397,0.999588
val_cc,0.000103,0.542337,0.999588
val_cc,0.000103,0.542276,0.999588
val_cc,0.000103,0.542216,0.999588
val_cc,0.000103,0.542155,0.999588
val_cc,0.000103,0.542095,0.999588
val_cc,0.000103,0.542034,0.999588
val_cc,0.000103,0.541974,0.999588
val_cc,0.000103,0.541913,0.999588
val_cc,0.000103,0.541853,0.999588
val_cc,0.000103,0.541792,0.999588
val_cc,0.000103,0.541732,0.999588
val_cc,0.000103,0.541671,0.999588
val_cc,0.000103,0.541611,0.999588
val_cc,0.000103,0.541550,0.999588
val_cc,0.000103,0.541490,0.999588
val_cc,0.000103,0.541430,0.999588
val_cc,0.000103,0.541369,0.999588
val_cc,0.000103,0.541309,0.999588
val_cc,0.000103,0.541249,0.999588
val_cc,0.000103,0.541188,0.999588
val_cc,0.000103,0.541128,0.999588
val_cc,0.000103,0.541068,0.999588
val_cc,0.000103,0.541007,0.999588
val_cc,0.000103,0.540947,0.999588
val_cc,0.000102,0.540887,0.999588
val_cc,0.000102,0.540827,0.999588
val_cc,0.000102,0.540766,0.999588
val_cc,0.000102,0.540706,0.999588
val_cc,0.000102,0.540646,0.999588
val_cc,0.000102,0.540586,0.999588
val_cc,0.000102,0.540525,0.999588
val_cc,0.000102,0.540465,0.999588
val_cc,0.000102,0.540405,0.999588
val_cc,0.000102,0.540345,0.999588
val_cc,0.000102,0.540285,0.999588
val_cc,0.000102,0.540225,0.999588
val_cc,0.000102,0.540165,0.999588
val_cc,0.000102,0.540105,0.999588
val_cc,0.000102,0.540044,0.999588
val_cc,0.000102,0.539984,0.999588
val_cc,0.000102,0.539924,0.999588
val_cc,0.000102,0.539864,0.999588
val_cc,0.000102,0.539804,0.999588
val_cc,0.000102,0.539744,0.999588
val_cc,0.000102,0.539684,0.999588
val_cc,0.000102,0.539624,0.999588
val_cc,0.000102,0.539564,0.999588
val_cc,0.000102,0.539504,0.999588
val_cc,0.000102,0.539444,0.999588
val_cc,0.000102,0.539385,0.999588
val_cc,0.000102,0.539325,0.999588
val_cc,0.000102,0.539265,0.999588
val_cc,0.000102,0.539205,0.999588
val_cc,0.000101,0.539145,0.999588
val_cc,0.000101,0.539085,0.999588
val_cc,0.000101,0.539025,0.999588
val_cc,0.000101,0.538965,0.999588
val_cc,0.000101,0.538906,0.999588
val_cc,0.000101,0.538846,0.999588
val_cc,0.000101,0.538786,0.999588
val_cc,0.000101,0.538726,0.999588
val_cc,0.000101,0.538666,0.999588
val_cc,0.000101,0.538607,0.999588
val_cc,0.000101,0.538547,0.999588
val_cc,0.000101,0.538487,0.999588
val_cc,0.000101,0.538427,0.999588
val_cc,0.000101,0.538368,0.999588
val_cc,0.000101,0.538308,0.999588
val_cc,0.000101,0.538248,0.999588
val_cc,0.000101,0.538189,0.999588
val_cc,0.000101,0.538129,0.999588
val_cc,0.000101,0.538069,0.999588
val_cc,0.000101,0.538010,0.999588
val_cc,0.000100,0.537950,0.999588
val_cc,0.000100,0.537891,0.999588
val_cc,0.000100,0.537831,0.999588
val_cc,0.000100,0.537771,0.999588
val_cc,0.000100,0.537712,0.999588
val_cc,0.000100,0.537652,0.999588
val_cc,0.000100,0.537593,0.999588
val_cc,0.000100,0.537533,0.999588
val_cc,0.000100,0.537474,0.999588
val_cc,0.000100,0.537414,0.999588
val_cc,0.000100,0.537355,0.999588
val_cc,0.000100,0.537295,0.999588
val_cc,0.000100,0.537236,0.999588
val_cc,0.000100,0.537176,0.999588
val_cc,0.000100,0.537117,0.999588
val_cc,0.000100,0.537058,0.999588
val_cc,0.000100,0.536998,0.999588
val_cc,0.000100,0.536939,0.999588
val_cc,0.000100,0.536879,0.999588
val_cc,0.000100,0.536820,0.999588
val_cc,0.000100,0.536761,0.999588
val_cc,0.000099,0.536701,0.999588
val_cc,0.000099,0.536642,0.999588
val_cc,0.000099,0.536583,0.999588
val_cc,0.000099,0.536523,0.999588
val_cc,0.000099,0.536464,0.999588
val_cc,0.000099,0.536405,0.999588
val_cc,0.000099,0.536346,0.999588
val_cc,0.000099,0.536286,0.999588
val_cc,0.000099,0.536227,0.999588
val_cc,0.000099,0.536168,0.999588
val_cc,0.000099,0.536109,0.999588
val_cc,0.000099,0.536049,0.999588
val_cc,0.000099,0.535990,0.999588
val_cc,0.000099,0.535931,0.999588
val_cc,0.000099,0.535872,0.999588
val_cc,0.000099,0.535813,0.999588
val_cc,0.000099,0.535754,0.999588
val_cc,0.000099,0.535695,0.999588
val_cc,0.000099,0.535635,0.999588
val_cc,0.000099,0.535576,0.999588
val_cc,0.000098,0.535517,0.999588
val_cc,0.000098,0.535458,0.999588
val_cc,0.000098,0.535399,0.999588
val_cc,0.000098,0.535340,0.999588
val_cc,0.000098,0.535281,0.999588
val_cc,0.000098,0.535222,0.999588
val_cc,0.000098,0.535163,0.999588
val_cc,0.000098,0.535104,0.999588
val_cc,0.000098,0.535045,0.999588
val_cc,0.000098,0.534986,0.999588
val_cc,0.000098,0.534927,0.999588
val_cc,0.000098,0.534868,0.999588
val_cc,0.000098,0.534809,0.999588
val_cc,0.000098,0.534751,0.999588
val_cc,0.000097,0.534692,0.999588
val_cc,0.000097,0.534633,0.999588
val_cc,0.000097,0.534574,0.999588
val_cc,0.000097,0.534515,0.999588
val_cc,0.000097,0.534456,0.999588
val_cc,0.000097,0.534397,0.999588
val_cc,0.000097,0.534339,0.999588
val_cc,0.000097,0.534280,0.999588
val_cc,0.000097,0.534221,0.999588
val_cc,0.000097,0.534162,0.999588
val_cc,0.000097,0.534103,0.999588
val_cc,0.000097,0.534045,0.999588
val_cc,0.000097,0.533986,0.999588
val_cc,0.000097,0.533927,0.999588
val_cc,0.000097,0.533868,0.999588
val_cc,0.000097,0.533810,0.999588
val_cc,0.000097,0.533751,0.999588
val_cc,0.000097,0.533692,0.999588
val_cc,0.000097,0.533634,0.999588
val_cc,0.000097,0.533575,0.999588
val_cc,0.000097,0.533516,0.999588
val_cc,0.000097,0.533458,0.999588
val_cc,0.000097,0.533399,0.999588
val_cc,0.000097,0.533341,0.999588
val_cc,0.000097,0.533282,0.999588
val_cc,0.000097,0.533224,0.999588
val_cc,0.000097,0.533165,0.999588
val_cc,0.000097,0.533106,0.999588
val_cc,0.000097,0.533048,0.999588
val_cc,0.000097,0.532989,0.999588
val_cc,0.000096,0.532931,0.999588
val_cc,0.000096,0.532872,0.999588
val_cc,0.000096,0.532814,0.999588
val_cc,0.000096,0.532755,0.999588
val_cc,0.000096,0.532697,0.999588
val_cc,0.000096,0.532639,0.999588
val_cc,0.000096,0.532580,0.999588
val_cc,0.000096,0.532522,0.999588
val_cc,0.000096,0.532463,0.999588
val_cc,0.000096,0.532405,0.999588
val_cc,0.000096,0.532346,0.999588
val_cc,0.000096,0.532288,0.999588
val_cc,0.000096,0.532230,0.999588
val_cc,0.000096,0.532171,0.999588
val_cc,0.000096,0.532113,0.999588
val_cc,0.000096,0.532055,0.999588
val_cc,0.000096,0.531996,0.999588
val_cc,0.000096,0.531938,0.999588
val_cc,0.000096,0.531880,0.999588
val_cc,0.000096,0.531822,0.999588
val_cc,0.000096,0.531763,0.999588
val_cc,0.000096,0.531705,0.999588
val_cc,0.000096,0.531647,0.999588
val_cc,0.000096,0.531589,0.999588
val_cc,0.000095,0.531531,0.999588
val_cc,0.000095,0.531472,0.999588
val_cc,0.000095,0.531414,0.999588
val_cc,0.000095,0.531356,0.999588
val_cc,0.000095,0.531298,0.999588
val_cc,0.000095,0.531240,0.999588
val_cc,0.000095,0.531182,0.999588
val_cc,0.000095,0.531124,0.999588
val_cc,0.000095,0.531065,0.999588
val_cc,0.000095,0.531007,0.999588
val_cc,0.000095,0.530949,0.999588
val_cc,0.000095,0.530891,0.999588
val_cc,0.000095,0.530833,0.999588
val_cc,0.000095,0.530775,0.999588
val_cc,0.000095,0.530717,0.999588
val_cc,0.000095,0.530659,0.999588
val_cc,0.000095,0.530601,0.999588
val_cc,0.000095,0.530543,0.999588
val_cc,0.000095,0.530485,0.999588
val_cc,0.000095,0.530427,0.999588
val_cc,0.000095,0.530369,0.999588
val_cc,0.000095,0.530311,0.999588
val_cc,0.000095,0.530253,0.999588
val_cc,0.000095,0.530195,0.999588
val_cc,0.000095,0.530138,0.999588
val_cc,0.000095,0.530080,0.999588
val_cc,0.000095,0.529964,0.999588
val_cc,0.000095,0.529906,0.999588
val_cc,0.000094,0.529848,0.999588
val_cc,0.000094,0.529790,0.999588
val_cc,0.000094,0.529733,0.999588
val_cc,0.000094,0.529675,0.999588
val_cc,0.000094,0.529617,0.999588
val_cc,0.000094,0.529559,0.999588
val_cc,0.000094,0.529502,0.999588
val_cc,0.000094,0.529444,0.999588
val_cc,0.000094,0.529386,0.999588
val_cc,0.000094,0.529328,0.999588
val_cc,0.000094,0.529271,0.999588
val_cc,0.000094,0.529213,0.999588
val_cc,0.000094,0.529155,0.999588
val_cc,0.000094,0.529098,0.999588
val_cc,0.000094,0.529040,0.999588
val_cc,0.000094,0.528982,0.999588
val_cc,0.000094,0.528925,0.999588
val_cc,0.000094,0.528867,0.999588
val_cc,0.000094,0.528809,0.999588
val_cc,0.000094,0.528752,0.999588
val_cc,0.000094,0.528694,0.999588
val_cc,0.000094,0.528637,0.999588
val_cc,0.000094,0.528579,0.999588
val_cc,0.000094,0.528522,0.999588
val_cc,0.000093,0.528464,0.999588
val_cc,0.000093,0.528407,0.999588
val_cc,0.000093,0.528349,0.999588
val_cc,0.000093,0.528292,0.999588
val_cc,0.000093,0.528234,0.999588
val_cc,0.000093,0.528177,0.999588
val_cc,0.000093,0.528119,0.999588
val_cc,0.000093,0.528062,0.999588
val_cc,0.000093,0.528004,0.999588
val_cc,0.000093,0.527947,0.999588
val_cc,0.000093,0.527890,0.999588
val_cc,0.000093,0.527832,0.999588
val_cc,0.000093,0.527775,0.999588
val_cc,0.000093,0.527717,0.999588
val_cc,0.000093,0.527660,0.999588
val_cc,0.000093,0.527603,0.999588
val_cc,0.000093,0.527545,0.999588
val_cc,0.000093,0.527488,0.999588
val_cc,0.000093,0.527431,0.999588
val_cc,0.000093,0.527373,0.999588
val_cc,0.000093,0.527316,0.999588
val_cc,0.000093,0.527259,0.999588
val_cc,0.000093,0.527202,0.999588
val_cc,0.000093,0.527144,0.999588
val_cc,0.000092,0.527087,0.999588
val_cc,0.000092,0.527030,0.999588
val_cc,0.000092,0.526973,0.999588
val_cc,0.000092,0.526916,0.999588
val_cc,0.000092,0.526858,0.999588
val_cc,0.000092,0.526801,0.999588
val_cc,0.000092,0.526744,0.999588
val_cc,0.000092,0.526687,0.999588
val_cc,0.000092,0.526630,0.999588
val_cc,0.000092,0.526573,0.999588
val_cc,0.000092,0.526516,0.999588
val_cc,0.000092,0.526458,0.999588
val_cc,0.000092,0.526401,0.999588
val_cc,0.000092,0.526344,0.999588
val_cc,0.000092,0.526287,0.999588
val_cc,0.000092,0.526230,0.999588
val_cc,0.000092,0.526173,0.999588
val_cc,0.000092,0.526116,0.999588
val_cc,0.000092,0.526059,0.999588
val_cc,0.000092,0.526002,0.999588
val_cc,0.000092,0.525945,0.999588
val_cc,0.000091,0.525888,0.999588
val_cc,0.000091,0.525831,0.999588
val_cc,0.000091,0.525774,0.999588
val_cc,0.000091,0.525717,0.999588
val_cc,0.000091,0.525660,0.999588
val_cc,0.000091,0.525604,0.999588
val_cc,0.000091,0.525547,0.999588
val_cc,0.000091,0.525490,0.999588
val_cc,0.000091,0.525433,0.999588
val_cc,0.000091,0.525376,0.999588
val_cc,0.000091,0.525319,0.999588
val_cc,0.000091,0.525262,0.999588
val_cc,0.000091,0.525206,0.999588
val_cc,0.000091,0.525149,0.999588
val_cc,0.000091,0.525092,0.999588
val_cc,0.000091,0.525143,0.999794
val_cc,0.000091,0.525087,0.999794
val_cc,0.000091,0.525030,0.999794
val_cc,0.000091,0.524973,0.999794
val_cc,0.000090,0.524916,0.999794
val_cc,0.000090,0.524859,0.999794
val_cc,0.000090,0.524803,0.999794
val_cc,0.000090,0.524746,0.999794
val_cc,0.000090,0.524689,0.999794
